"SIC.4","year","median","Section","Section.name","SIC2dg1","Division.name","Group","Group.name","Class.name","SectionAbb"
2599,2020,11.8,"C","Manufacturing",25,"Manufacture of fabricated metal products, except machinery and equipment",259,"Manufacture of other fabricated metal products","Manufacture of other fabricated metal products n.e.c.","Manufacturing"
2599,2021,11.1,"C","Manufacturing",25,"Manufacture of fabricated metal products, except machinery and equipment",259,"Manufacture of other fabricated metal products","Manufacture of other fabricated metal products n.e.c.","Manufacturing"
2599,2022,7.4,"C","Manufacturing",25,"Manufacture of fabricated metal products, except machinery and equipment",259,"Manufacture of other fabricated metal products","Manufacture of other fabricated metal products n.e.c.","Manufacturing"
2611,2018,19.5,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",261,"Manufacture of electronic components and boards","Manufacture of electronic components","Manufacturing"
2611,2019,21.4,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",261,"Manufacture of electronic components and boards","Manufacture of electronic components","Manufacturing"
2611,2020,19.8,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",261,"Manufacture of electronic components and boards","Manufacture of electronic components","Manufacturing"
2611,2021,22.4,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",261,"Manufacture of electronic components and boards","Manufacture of electronic components","Manufacturing"
2611,2022,23,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",261,"Manufacture of electronic components and boards","Manufacture of electronic components","Manufacturing"
2620,2018,14.6,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",262,"Manufacture of computers and peripheral equipment","Manufacture of computers and peripheral equipment","Manufacturing"
2620,2019,16.6,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",262,"Manufacture of computers and peripheral equipment","Manufacture of computers and peripheral equipment","Manufacturing"
2620,2020,32,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",262,"Manufacture of computers and peripheral equipment","Manufacture of computers and peripheral equipment","Manufacturing"
2620,2021,15,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",262,"Manufacture of computers and peripheral equipment","Manufacture of computers and peripheral equipment","Manufacturing"
2620,2022,19,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",262,"Manufacture of computers and peripheral equipment","Manufacture of computers and peripheral equipment","Manufacturing"
2630,2018,26,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",263,"Manufacture of communication equipment","Manufacture of communication equipment","Manufacturing"
2630,2019,24.6,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",263,"Manufacture of communication equipment","Manufacture of communication equipment","Manufacturing"
2630,2020,19,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",263,"Manufacture of communication equipment","Manufacture of communication equipment","Manufacturing"
2630,2021,25,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",263,"Manufacture of communication equipment","Manufacture of communication equipment","Manufacturing"
2630,2022,18.4,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",263,"Manufacture of communication equipment","Manufacture of communication equipment","Manufacturing"
2640,2018,15.8,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",264,"Manufacture of consumer electronics","Manufacture of consumer electronics","Manufacturing"
2640,2019,17.2,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",264,"Manufacture of consumer electronics","Manufacture of consumer electronics","Manufacturing"
2640,2020,15.5,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",264,"Manufacture of consumer electronics","Manufacture of consumer electronics","Manufacturing"
2640,2021,16.1,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",264,"Manufacture of consumer electronics","Manufacture of consumer electronics","Manufacturing"
2640,2022,17.1,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",264,"Manufacture of consumer electronics","Manufacture of consumer electronics","Manufacturing"
2651,2018,22.2,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks","Manufacture of instruments and appliances for measuring, testing and navigation","Manufacturing"
2651,2019,20,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks","Manufacture of instruments and appliances for measuring, testing and navigation","Manufacturing"
2651,2020,17,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks","Manufacture of instruments and appliances for measuring, testing and navigation","Manufacturing"
2651,2021,21.7,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks","Manufacture of instruments and appliances for measuring, testing and navigation","Manufacturing"
2651,2022,18.8,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",265,"Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks","Manufacture of instruments and appliances for measuring, testing and navigation","Manufacturing"
2660,2018,16.7,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacturing"
2660,2019,17.5,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacturing"
2660,2020,10.9,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacturing"
2660,2021,17.4,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacturing"
2660,2022,8,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacture of irradiation, electromedical and electrotherapeutic equipment","Manufacturing"
2670,2018,25.4,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",267,"Manufacture of optical instruments and photographic equipment","Manufacture of optical instruments and photographic equipment","Manufacturing"
2670,2019,17.2,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",267,"Manufacture of optical instruments and photographic equipment","Manufacture of optical instruments and photographic equipment","Manufacturing"
2670,2020,23.1,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",267,"Manufacture of optical instruments and photographic equipment","Manufacture of optical instruments and photographic equipment","Manufacturing"
2670,2021,17.8,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",267,"Manufacture of optical instruments and photographic equipment","Manufacture of optical instruments and photographic equipment","Manufacturing"
2670,2022,18.9,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",267,"Manufacture of optical instruments and photographic equipment","Manufacture of optical instruments and photographic equipment","Manufacturing"
2680,2018,7.4,"C","Manufacturing",26,"Manufacture of computer, electronic and optical products",268,"Manufacture of magnetic and optical media","Manufacture of magnetic and optical media","Manufacturing"
2711,2018,22.1,"C","Manufacturing",27,"Manufacture of electrical equipment",271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electric motors, generators and transformers","Manufacturing"
2711,2019,21.4,"C","Manufacturing",27,"Manufacture of electrical equipment",271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electric motors, generators and transformers","Manufacturing"
2711,2020,11.2,"C","Manufacturing",27,"Manufacture of electrical equipment",271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electric motors, generators and transformers","Manufacturing"
2711,2021,18.2,"C","Manufacturing",27,"Manufacture of electrical equipment",271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electric motors, generators and transformers","Manufacturing"
2711,2022,24,"C","Manufacturing",27,"Manufacture of electrical equipment",271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electric motors, generators and transformers","Manufacturing"
2712,2018,32.7,"C","Manufacturing",27,"Manufacture of electrical equipment",271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus","Manufacture of electricity distribution and control apparatus","Manufacturing"
